season,defense,predicted_percent_pcp,pcpoe
2019,CAR,0.390146316213031,-39.0146316213031
2019,ATL,0.28832928725185,-28.832928725185
2019,NYJ,0.268513047229662,73.1486952770338
2019,NYJ,0.241514579409197,-24.1514579409197
2019,CAR,0.413741486880532,58.6258513119468
2019,NYJ,0.424461853705635,57.5538146294365
2019,PHI,0.459176710812735,-45.9176710812735
2019,JAX,0.472770506865263,52.7229493134737
2019,CLV,0.29705654020256,-29.705654020256
2019,CAR,0.390146316213031,-39.0146316213031
2019,NYJ,0.448726959417082,-44.8726959417082
2019,JAX,0.33374449232173,-33.374449232173
2019,CAR,0.324025386492448,67.5974613507552
2019,CLV,0.297448832444269,-29.7448832444269
2019,CAR,0.424461853705635,-42.4461853705635
2019,BUF,0.379720824946939,-37.9720824946939
2019,PHI,0.389261878081319,-38.9261878081319
2019,CAR,0.448726959417082,-44.8726959417082
2019,MIA,0.277249999346067,-27.7249999346067
2019,BUF,0.206695912201543,-20.6695912201543
2019,CLV,0.448726959417082,55.1273040582918
2019,CAR,0.343606936362299,65.6393063637701
2019,KC,0.327690307563047,-32.7690307563047
2019,CLV,0.422715631129737,57.7284368870263
2019,MIA,0.424461853705635,57.5538146294365
2019,PHI,0.318364462109115,-31.8364462109115
2019,KC,0.33374449232173,66.625550767827
2019,PHI,0.448726959417082,-44.8726959417082
2019,LA,0.424461853705635,57.5538146294365
2019,TEN,0.448262452956814,-44.8262452956814
2019,MIN,0.277249999346067,-27.7249999346067
2019,NYJ,0.448262452956814,-44.8262452956814
2019,PHI,0.240834021620684,-24.0834021620684
2019,JAX,0.448262452956814,-44.8262452956814
2019,ATL,0.413741486880532,58.6258513119468
2019,JAX,0.424461853705635,-42.4461853705635
2019,LA,0.33374449232173,66.625550767827
2019,PHI,0.434410043076016,56.5589956923984
2019,NYJ,0.448262452956814,-44.8262452956814
2019,TEN,0.276634972183791,-27.6634972183791
2019,JAX,0.434410043076016,-43.4410043076016
2019,PHI,0.433496587763712,56.6503412236288
2019,NYJ,0.258013049088447,-25.8013049088447
2019,JAX,0.375549734127671,-37.5549734127671
2019,NYJ,0.206420013556206,79.3579986443794
2019,ATL,0.305898868310835,-30.5898868310835
2019,BLT,0.279000230337425,72.0999769662575
2019,TEN,0.483758286257177,-48.3758286257177
2019,CAR,0.472770506865263,52.7229493134737
2019,TEN,0.412503366720684,-41.2503366720684
2019,CAR,0.423214811627641,-42.3214811627641
2019,BLT,0.472770506865263,-47.2770506865263
2019,NYJ,0.435253767568093,-43.5253767568093
2019,NYJ,0.249672894040535,-24.9672894040535
2019,WAS,0.448262452956814,55.1737547043186
2019,NYJ,0.343606936362299,-34.3606936362299
2019,BLT,0.379720824946939,62.027917505306
2019,NYJ,0.484104915155179,-48.4104915155179
2019,LA,0.448262452956814,-44.8262452956814
2019,WAS,0.241514579409197,-24.1514579409197
2019,CLV,0.437859989173286,56.2140010826714
2019,NYJ,0.459643105066503,54.0356894933497
2019,MIA,0.268513047229662,-26.8513047229662
2019,CLV,0.389261878081319,61.0738121918681
2019,NYJ,0.248976893442118,-24.8976893442118
2019,LA,0.472770506865263,-47.2770506865263
2019,KC,0.448262452956814,-44.8262452956814
2019,LA,0.424461853705635,-42.4461853705635
2019,KC,0.472770506865263,52.7229493134737
2019,BLT,0.448262452956814,-44.8262452956814
2019,TEN,0.413404867042501,-41.3404867042501
2019,KC,0.412503366720684,-41.2503366720684
2019,BLT,0.472770506865263,52.7229493134737
2019,LA,0.413741486880532,58.6258513119468
2019,TEN,0.390146316213031,60.9853683786969
2019,KC,0.424461853705635,57.5538146294365
2019,TEN,0.343606936362299,-34.3606936362299
2019,BUF,0.365364566412595,-36.5364566412595
2019,WAS,0.199568400637572,-19.9568400637572
2019,MIN,0.448726959417082,-44.8726959417082
2019,BUF,0.43739780641593,-43.739780641593
2019,BLT,0.297448832444269,70.2551167555731
2019,WAS,0.424461853705635,-42.4461853705635
2019,BLT,0.389261878081319,61.0738121918681
2019,MIN,0.424461853705635,-42.4461853705635
2019,CAR,0.424461853705635,-42.4461853705635
2019,MIN,0.448726959417082,55.1273040582918
2019,KC,0.297448832444269,-29.7448832444269
2019,MIN,0.314455729749245,-31.4455729749245
2019,KC,0.248976893442118,-24.8976893442118
2019,BUF,0.448726959417082,55.1273040582918
2019,CAR,0.389261878081319,-38.9261878081319
2019,BUF,0.389261878081319,61.0738121918681
2019,MIN,0.448726959417082,-44.8726959417082
2019,WAS,0.379720824946939,62.027917505306
2019,JAX,0.29705654020256,-29.705654020256
2019,NYJ,0.424461853705635,57.5538146294365
2019,MIN,0.448726959417082,55.1273040582918
2019,JAX,0.508296242859391,-50.8296242859391
2019,WAS,0.389261878081319,-38.9261878081319
2019,MIA,0.365754994951861,-36.5754994951861
2019,CAR,0.378845339194914,-37.8845339194914
2019,MIN,0.448726959417082,-44.8726959417082
2019,NYJ,0.448726959417082,55.1273040582918
2019,WAS,0.213726888724754,-21.3726888724754
2019,MIN,0.39978049026147,-39.978049026147
2019,JAX,0.297448832444269,-29.7448832444269
2019,JAX,0.424461853705635,-42.4461853705635
2019,PHI,0.279378154471107,-27.9378154471107
2019,NYJ,0.389261878081319,61.0738121918681
2019,ATL,0.402768330614177,59.7231669385823
2019,BLT,0.461809042147823,-46.1809042147823
2019,LA,0.508296242859391,49.1703757140609
2019,BLT,0.424461853705635,57.5538146294365
2019,BLT,0.249672894040535,-24.9672894040535
2019,KC,0.249672894040535,-24.9672894040535
2019,ATL,0.413741486880532,58.6258513119468
2019,WAS,0.448262452956814,55.1737547043186
2019,BLT,0.199568400637572,-19.9568400637572
2019,CLV,0.277249999346067,-27.7249999346067
2019,WAS,0.448726959417082,-44.8726959417082
2019,CLV,0.437859989173286,56.2140010826714
2019,KC,0.379720824946939,-37.9720824946939
2019,CLV,0.378845339194914,-37.8845339194914
2019,CLV,0.437859989173286,-43.7859989173286
2019,MIA,0.424122821687408,-42.4122821687408
2019,BUF,0.259952394726753,74.0047605273247
2019,KC,0.484104915155179,51.5895084844821
2019,CLV,0.28832928725185,-28.832928725185
2019,MIA,0.379720824946939,-37.9720824946939
2019,BUF,0.248976893442118,-24.8976893442118
2019,KC,0.240834021620684,-24.0834021620684
2019,MIN,0.268513047229662,-26.8513047229662
2019,CLV,0.423623356793255,57.6376643206745
2019,MIA,0.268513047229662,73.1486952770338
2019,MIN,0.424461853705635,-42.4461853705635
2019,BUF,0.424461853705635,-42.4461853705635
2019,MIN,0.424461853705635,-42.4461853705635
2019,PHI,0.481710949333927,-48.1710949333928
2019,MIA,0.268513047229662,73.1486952770338
2019,BUF,0.424461853705635,-42.4461853705635
2019,MIN,0.413741486880532,58.6258513119468
2019,LA,0.448726959417082,55.1273040582918
2019,BUF,0.249357661221697,-24.9357661221697
2019,BUF,0.39978049026147,-39.978049026147
2019,LA,0.389261878081319,61.0738121918681
2019,BUF,0.259952394726753,-25.9952394726753
2019,BUF,0.389261878081319,-38.9261878081319
2019,TEN,0.400268969609656,-40.0268969609656
2019,PHI,0.265907669188121,-26.5907669188121
2019,MIA,0.28832928725185,-28.832928725185
2019,TEN,0.206420013556206,-20.6420013556206
2019,WAS,0.457607359932611,-45.7607359932611
2019,CAR,0.472770506865263,52.7229493134737
2019,WAS,0.433239435666315,56.6760564333686
2019,JAX,0.29705654020256,-29.705654020256
2019,CAR,0.365364566412595,-36.5364566412595
2019,WAS,0.295738284637306,-29.5738284637306
2019,WAS,0.408409860955761,-40.8409860955761
2019,JAX,0.369405174050346,-36.9405174050346
2019,CAR,0.481710949333927,-48.1710949333928
2019,JAX,0.469620812260291,-46.9620812260291
2019,CAR,0.374107687314798,62.5892312685202
2019,NYJ,0.295347299970577,-29.5347299970577
2019,BLT,0.472770506865263,-47.2770506865263
2019,PHI,0.304593813647614,-30.4593813647614
2019,JAX,0.433496587763712,56.6503412236288
2019,NYJ,NA,NA
2019,NYJ,0.284488106594345,71.5511893405655
2019,BLT,0.297448832444269,70.2551167555731
2019,NYJ,0.493059249339027,-49.3059249339027
2019,CLV,0.422460105151026,-42.2460105151026
2019,CLV,0.457607359932611,54.2392640067389
2019,NYJ,0.275610040901733,72.4389959098267
2019,LA,0.457607359932611,54.2392640067389
2019,NYJ,0.468555920756403,53.1444079243597
2019,BLT,0.389261878081319,-38.9261878081319
2019,CLV,0.220099811107082,-22.0099811107082
2019,JAX,0.433496587763712,-43.3496587763712
2019,LA,0.212633980094799,-21.2633980094799
2019,CLV,0.398302355719896,60.1697644280104
2019,CLV,0.255738057264828,-25.5738057264828
2019,MIA,0.448262452956814,-44.8262452956814
2019,WAS,0.457141283790773,-45.7141283790773
2019,KC,0.304593813647614,-30.4593813647614
2019,WAS,0.506835825320656,49.3164174679344
2019,WAS,0.445898804556435,55.4101195443565
2019,ATL,0.258971195370759,74.1028804629241
2019,KC,0.538685520187431,46.1314479812569
2019,TEN,0.470727269782697,52.9272730217303
2019,CAR,0.446699594068987,-44.6699594068987
2019,ATL,0.413741486880532,-41.3741486880532
2019,KC,0.503209484274747,-50.3209484274747
2019,CAR,0.264209473388875,-26.4209473388875
2019,TEN,0.42121463999402,-42.121463999402
2019,BUF,0.212633980094799,78.7366019905201
2019,PHI,0.458070572571766,-45.8070572571766
2019,KC,0.453205823950368,54.6794176049632
2019,ATL,0.268513047229662,-26.8513047229662
2019,CAR,0.447160868094409,-44.7160868094409
2019,PHI,0.284625058338201,-28.4625058338201
2019,ATL,0.255738057264828,-25.5738057264828
2019,CLV,0.457607359932611,54.2392640067389
2019,PHI,0.229951146708537,-22.9951146708537
2019,MIA,0.33517782319311,-33.517782319311
2019,JAX,0.457141283790773,54.2858716209227
2019,CLV,0.42121463999402,57.878536000598
2019,PHI,0.458070572571766,54.1929427428234
2019,CAR,0.482645778022245,51.7354221977755
2019,MIA,0.228927609663684,-22.8927609663684
2019,JAX,0.422460105151026,57.7539894848974
2019,PHI,0.482645778022245,51.7354221977755
2019,CAR,0.42212768642039,57.787231357961
2019,PHI,0.364722136499403,63.5277863500597
2019,TEN,0.482176870702177,-48.2176870702177
2019,NYJ,0.457141283790773,54.2858716209227
2019,JAX,0.458070572571766,54.1929427428234
2019,NYJ,0.446817781157042,55.3182218842958
2019,LA,0.482176870702177,51.7823129297823
2019,PHI,0.358727528180213,-35.8727528180213
2019,NYJ,0.304305272545092,-30.4305272545092
2019,PHI,0.482645778022245,51.7354221977755
2019,CLV,0.447160868094409,-44.7160868094409
2019,NYJ,0.296127102723474,-29.6127102723474
2019,BLT,NA,NA
2019,CLV,0.447160868094409,-44.7160868094409
2019,NYJ,0.326709569891937,67.3290430108064
2019,LA,0.354581022334378,-35.4581022334378
2019,CLV,0.482645778022245,51.7354221977755
2019,JAX,0.42303507473743,57.696492526257
2019,BLT,0.286649785650637,-28.6649785650637
2019,LA,0.458070572571766,-45.8070572571766
2019,CLV,0.42212768642039,-42.212768642039
2019,JAX,0.458070572571766,54.1929427428234
2019,BLT,0.387314418730981,61.2685581269019
2019,MIN,0.433239435666315,56.6760564333686
2019,LA,0.458070572571766,54.1929427428234
2019,BUF,0.458070572571766,-45.8070572571766
2019,TEN,0.482176870702177,51.7823129297823
2019,JAX,0.276080687534545,-27.6080687534545
2019,MIN,0.433239435666315,-43.3239435666315
2019,LA,0.276080687534545,-27.6080687534545
2019,BUF,0.458070572571766,54.1929427428234
2019,TEN,0.457308228787652,54.2691771212348
2019,JAX,0.42212768642039,-42.212768642039
2019,BUF,0.307639653134852,69.2360346865148
2019,MIN,0.433239435666315,56.6760564333686
2019,TEN,0.296127102723474,-29.6127102723474
2019,BUF,0.26663915532184,-26.663915532184
2019,JAX,0.275338085074258,-27.5338085074258
2019,MIN,0.446699594068987,-44.6699594068987
2019,TEN,0.314807863980364,-31.4807863980364
2019,MIA,0.422121499329363,-42.2121499329363
2019,MIN,0.275338085074258,-27.5338085074258
2019,MIA,NA,NA
2019,TEN,0.518184245016585,48.1815754983415
2019,MIN,0.275338085074258,-27.5338085074258
2019,TEN,0.482645778022245,51.7354221977755
2019,TEN,0.42212768642039,57.787231357961
2019,MIA,0.294638561023945,-29.4638561023945
2019,MIN,0.287031524723673,-28.7031524723673
2019,MIN,0.326709569891937,-32.6709569891936
2019,MIN,0.469020632600652,53.0979367399348
2019,CAR,0.448262452956814,-44.8262452956814
2019,BLT,0.482176870702177,-48.2176870702177
2019,CAR,0.424461853705635,-42.4461853705635
2019,WAS,0.413741486880532,-41.3741486880532
2019,BUF,NA,NA
2019,BLT,0.458070572571766,-45.8070572571766
2019,WAS,0.259952394726753,-25.9952394726753
2019,BUF,0.268513047229662,-26.8513047229662
2019,KC,0.482176870702177,51.7823129297823
2019,CAR,0.469620812260291,53.0379187739709
2019,BUF,0.343227355811791,65.6772644188209
2019,KC,0.42303507473743,57.696492526257
2019,BLT,0.317097826485878,-31.7097826485878
2019,CLV,0.287944092902014,-28.7944092902014
2019,KC,0.506835825320656,49.3164174679344
2019,BLT,0.411424129858678,-41.1424129858678
2019,BUF,0.424461853705635,-42.4461853705635
2019,CAR,0.448726959417082,55.1273040582918
2019,CLV,0.424461853705635,57.5538146294365
2019,BUF,0.297448832444269,-29.7448832444269
2019,BLT,0.458070572571766,54.1929427428234
2019,BUF,0.240834021620684,-24.0834021620684
2019,CAR,0.433496587763712,-43.3496587763712
2019,CLV,0.389261878081319,-38.9261878081319
2019,BLT,0.317097826485878,-31.7097826485878
2019,ATL,0.241514579409197,-24.1514579409197
2019,BLT,0.40803128600979,-40.803128600979
2019,WAS,0.375549734127671,-37.5549734127671
2019,ATL,0.248976893442118,-24.8976893442118
2019,BLT,0.355121153564924,-35.5121153564924
2019,LA,0.413741486880532,58.6258513119468
2019,LA,0.448726959417082,-44.8726959417082
2019,LA,0.248976893442118,-24.8976893442118
2019,TEN,0.448262452956814,-44.8262452956814
2019,BLT,0.448262452956814,55.1737547043186
2019,LA,0.437859989173286,-43.7859989173286
2019,KC,0.206695912201543,-20.6695912201543
2019,KC,0.424461853705635,-42.4461853705635
2019,PHI,0.423214811627641,57.6785188372358
2019,TEN,0.437859989173286,56.2140010826714
2019,LA,0.241514579409197,-24.1514579409197
2019,BLT,0.233539872374441,-23.3539872374441
2019,KC,0.266203869882713,-26.6203869882713
2019,TEN,0.389261878081319,61.0738121918681
2019,BUF,0.424461853705635,57.5538146294365
2019,BLT,0.297448832444269,70.2551167555731
2019,BLT,0.378845339194914,62.1154660805086
2019,WAS,0.424461853705635,57.5538146294365
2019,MIN,0.448262452956814,55.1737547043186
2019,KC,0.199299625692308,80.0700374307692
2019,WAS,0.448726959417082,-44.8726959417082
2019,WAS,0.389261878081319,-38.9261878081319
2019,CLV,0.230442298896656,-23.0442298896656
2019,CAR,0.343227355811791,-34.3227355811791
2019,MIN,0.259952394726753,-25.9952394726753
2019,CAR,0.424461853705635,-42.4461853705635
2019,BUF,0.448726959417082,-44.8726959417082
2019,CAR,0.424461853705635,57.5538146294365
2019,MIA,0.249672894040535,-24.9672894040535
2019,MIN,0.437859989173286,56.2140010826714
2019,CAR,0.390146316213031,60.9853683786969
2019,BUF,0.434410043076016,-43.4410043076016
2019,MIN,0.424461853705635,57.5538146294365
2019,PHI,0.259952394726753,-25.9952394726753
2019,CAR,0.378845339194914,62.1154660805086
2019,PHI,0.297448832444269,-29.7448832444269
2019,MIN,0.33374449232173,-33.374449232173
2019,MIA,0.448726959417082,-44.8726959417082
2019,PHI,0.240834021620684,-24.0834021620684
2019,MIA,0.199568400637572,80.0431599362428
2019,MIN,0.424461853705635,57.5538146294365
2019,CAR,0.221220311591699,-22.1220311591699
2019,BUF,0.285459226215414,-28.5459226215414
2019,MIN,0.448726959417082,-44.8726959417082
2019,WAS,0.268513047229662,-26.8513047229662
2019,MIN,0.248976893442118,-24.8976893442118
2019,TEN,0.459643105066503,54.0356894933497
2019,JAX,0.448726959417082,55.1273040582918
2019,MIA,0.297448832444269,-29.7448832444269
2019,TEN,0.389261878081319,-38.9261878081319
2019,WAS,0.39978049026147,-39.978049026147
2019,MIA,0.31496456620459,68.503543379541
2019,TEN,0.424461853705635,57.5538146294365
2019,MIN,0.276225883860653,72.3774116139347
2019,MIA,0.276225883860653,-27.6225883860653
2019,WAS,0.413741486880532,58.6258513119468
2019,JAX,0.413741486880532,58.6258513119468
2019,BUF,0.494250535618412,50.5749464381588
2019,TEN,0.25769090258055,-25.769090258055
2019,ATL,0.448262452956814,-44.8262452956814
2019,BUF,0.433496587763712,-43.3496587763712
2019,CAR,0.390146316213031,-39.0146316213031
2019,WAS,0.199568400637572,-19.9568400637572
2019,TEN,0.324542377292008,-32.4542377292008
2019,BLT,0.448262452956814,55.1737547043186
2019,CAR,0.39978049026147,-39.978049026147
2019,JAX,0.448726959417082,-44.8726959417082
2019,JAX,0.413741486880532,-41.3741486880532
2019,BLT,0.472770506865263,-47.2770506865263
2019,WAS,0.400268969609656,-40.0268969609656
2019,JAX,0.437859989173286,-43.7859989173286
2019,CLV,0.43739780641593,56.260219358407
2019,ATL,0.424461853705635,-42.4461853705635
2019,WAS,0.31496456620459,68.503543379541
2019,CAR,0.276562568591902,72.3437431408098
2019,BLT,0.401874134419848,59.8125865580152
2019,JAX,0.249672894040535,-24.9672894040535
2019,JAX,0.305898868310835,69.4101131689165
2019,BLT,0.424461853705635,57.5538146294365
2019,BLT,0.448726959417082,-44.8726959417082
2019,JAX,0.48018190996763,51.981809003237
2019,JAX,0.294175902184327,-29.4175902184327
2019,PHI,0.448262452956814,55.1737547043186
2019,NYJ,0.28832928725185,-28.832928725185
2019,TEN,0.400268969609656,59.9731030390344
2019,NYJ,0.39978049026147,-39.978049026147
2019,BLT,0.378845339194914,62.1154660805086
2019,MIN,0.448262452956814,55.1737547043186
2019,LA,0.413741486880532,58.6258513119468
2019,TEN,0.437859989173286,-43.7859989173286
2019,MIN,0.472770506865263,-47.2770506865263
2019,NYJ,0.413741486880532,-41.3741486880532
2019,MIN,0.412503366720684,-41.2503366720684
2019,TEN,0.424461853705635,-42.4461853705635
2019,NYJ,0.459643105066503,54.0356894933497
2019,LA,0.448726959417082,-44.8726959417082
2019,PHI,0.472770506865263,52.7229493134737
2019,NYJ,0.39978049026147,-39.978049026147
2019,LA,0.424461853705635,57.5538146294365
2019,MIA,0.223017404489148,-22.3017404489148
2019,LA,0.413741486880532,58.6258513119468
2019,KC,0.508296242859391,49.1703757140609
2019,PHI,0.412503366720684,-41.2503366720684
2019,KC,0.472770506865263,52.7229493134737
2019,MIA,0.412503366720684,-41.2503366720684
2019,BUF,0.343606936362299,65.6393063637701
2019,MIA,0.268513047229662,-26.8513047229662
2019,MIN,0.424461853705635,-42.4461853705635
2019,LA,0.379720824946939,-37.9720824946939
2019,JAX,0.424461853705635,-42.4461853705635
2019,BUF,0.424461853705635,57.5538146294365
2019,TEN,0.448726959417082,-44.8726959417082
2019,WAS,0.308589382762251,-30.8589382762251
2019,MIN,0.413741486880532,-41.3741486880532
2019,WAS,0.412503366720684,58.7496633279316
2019,BUF,0.378845339194914,62.1154660805086
2019,MIN,0.424461853705635,57.5538146294365
2019,LA,0.448726959417082,-44.8726959417082
2019,CLV,0.199568400637572,-19.9568400637572
2019,MIN,0.424461853705635,-42.4461853705635
2019,LA,0.257301771741054,-25.7301771741053
2019,WAS,0.259952394726753,-25.9952394726753
2019,JAX,0.448726959417082,-44.8726959417082
2019,CLV,0.315327897163037,-31.5327897163037
2019,MIN,0.448726959417082,-44.8726959417082
2019,WAS,0.400268969609656,59.9731030390344
2019,MIA,0.238278441839637,-23.8278441839637
2019,MIN,0.375549734127671,-37.5549734127671
2019,JAX,0.249672894040535,-24.9672894040535
2019,WAS,0.206420013556206,79.3579986443794
2019,MIN,0.24605052308322,-24.605052308322
2019,JAX,0.444843438569212,55.5156561430788
2019,JAX,0.396016271664136,60.3983728335864
2019,BLT,0.279000230337425,-27.9000230337425
2019,NYJ,0.277249999346067,-27.7249999346067
2019,BLT,0.390146316213031,60.9853683786969
2019,JAX,0.444843438569212,-44.4843438569212
2019,NYJ,0.435253767568093,-43.5253767568093
2019,WAS,0.240015803229738,-24.0015803229738
2019,CAR,0.437859989173286,56.2140010826714
2019,TEN,0.400673148598059,59.9326851401941
2019,NYJ,0.424461853705635,57.5538146294365
2019,WAS,0.255738057264828,-25.5738057264828
2019,KC,0.448262452956814,55.1737547043186
2019,MIA,0.435253767568093,-43.5253767568093
2019,TEN,0.33374449232173,66.625550767827
2019,CAR,0.343227355811791,-34.3227355811791
2019,NYJ,0.48018190996763,51.981809003237
2019,KC,0.472770506865263,-47.2770506865263
2019,CAR,0.412503366720684,58.7496633279316
2019,WAS,0.48205748109186,51.794251890814
2019,KC,0.413741486880532,-41.3741486880532
2019,CLV,0.296629636288157,-29.6629636288157
2019,BUF,0.43739780641593,-43.739780641593
2019,KC,0.469620812260291,53.0379187739709
2019,BUF,0.448726959417082,55.1273040582918
2019,MIA,0.237973032674363,-23.7973032674363
2019,KC,0.443234915830679,-44.3234915830679
2019,BUF,0.33374449232173,-33.374449232173
2019,BUF,0.424461853705635,57.5538146294365
2019,WAS,0.492201130833864,50.7798869166136
2019,WAS,0.442317416058238,55.7682583941762
2019,TEN,0.424461853705635,57.5538146294365
2019,BUF,0.387314418730981,61.2685581269019
2019,CAR,0.424461853705635,57.5538146294365
2019,TEN,0.459643105066503,54.0356894933497
2019,BLT,0.413741486880532,58.6258513119468
2019,TEN,0.389261878081319,61.0738121918681
2019,PHI,0.457141283790773,54.2858716209227
2019,BLT,0.240834021620684,-24.0834021620684
2019,TEN,0.424461853705635,-42.4461853705635
2019,LA,0.448726959417082,-44.8726959417082
2019,NYJ,0.468088316973933,-46.8088316973933
2019,TEN,0.484104915155179,51.5895084844821
2019,PHI,0.433239435666315,-43.3239435666315
2019,LA,0.240834021620684,-24.0834021620684
2019,NYJ,0.256125638768429,-25.6125638768429
2019,TEN,0.459643105066503,54.0356894933497
2019,SEA,0.448262452956814,55.1737547043186
2019,NYJ,0.444082322554585,-44.4082322554585
2019,PHI,0.493059249339027,50.6940750660973
2019,TEN,0.433239435666315,56.6760564333686
2019,MIA,0.481710949333927,-48.1710949333928
2019,TEN,0.457607359932611,-45.7607359932611
2019,PHI,0.457607359932611,54.2392640067389
