season,defense,predicted_percent_pcp,pcpoe
2021,DAL,0.206420013556206,-20.6420013556206
2021,TB,0.43739780641593,-43.739780641593
2021,TB,0.390146316213031,-39.0146316213031
2021,TB,0.379720824946939,62.027917505306
2021,TB,0.413741486880532,-41.3741486880532
2021,TB,0.437859989173286,56.2140010826714
2021,TB,0.378845339194914,-37.8845339194914
2021,DAL,0.25968547401511,-25.968547401511
2021,DAL,0.43739780641593,-43.739780641593
2021,DAL,0.472770506865263,-47.2770506865263
2021,DAL,0.424461853705635,-42.4461853705635
2021,DAL,0.424461853705635,-42.4461853705635
2021,DAL,0.434410043076016,-43.4410043076016
2021,DAL,0.324542377292008,-32.4542377292008
2021,TB,0.43739780641593,-43.739780641593
2021,TB,0.413741486880532,58.6258513119468
2021,TB,0.249357661221697,-24.9357661221697
2021,TB,0.424461853705635,57.5538146294365
2021,TB,0.400268969609656,-40.0268969609656
2021,TB,0.424461853705635,-42.4461853705635
2021,TB,0.241206335841715,-24.1206335841715
2021,DAL,0.379720824946939,-37.9720824946939
2021,DAL,0.249672894040535,-24.9672894040535
2021,DAL,0.33374449232173,-33.374449232173
2021,TB,0.448262452956814,55.1737547043186
2021,TB,0.472770506865263,-47.2770506865263
2021,DAL,0.459643105066503,54.0356894933497
2021,DAL,0.206695912201543,-20.6695912201543
2021,DAL,0.424461853705635,-42.4461853705635
2021,DAL,NA,NA
2021,TB,0.448262452956814,-44.8262452956814
2021,TB,0.268513047229662,-26.8513047229662
2021,TB,0.435253767568093,-43.5253767568093
2021,TB,0.390146316213031,60.9853683786969
2021,TB,0.424461853705635,-42.4461853705635
2021,TB,0.480602117703175,51.9397882296825
2021,TB,0.432396626252964,-43.2396626252964
2021,TB,0.228927609663684,-22.8927609663684
2021,TB,0.446699594068987,-44.6699594068987
2021,TB,0.239338136133003,-23.9338136133003
2021,TB,0.47855575587633,52.144424412367
2021,TB,0.292476340510301,-29.2476340510301
2021,DAL,0.446235487479302,55.3764512520698
2021,TB,0.422460105151026,57.7539894848974
2021,TB,0.432396626252964,-43.2396626252964
2021,TB,0.442317416058238,55.7682583941762
2021,DAL,0.433239435666315,-43.3239435666315
2021,DAL,0.284488106594345,-28.4488106594345
2021,TB,0.457141283790773,54.2858716209227
2021,TB,0.458070572571766,-45.8070572571766
2021,TB,0.458070572571766,54.1929427428234
2021,TB,0.433404620715955,56.6595379284045
2021,TB,0.364722136499403,-36.4722136499403
2021,TB,0.458070572571766,54.1929427428234
2021,TB,0.482645778022245,-48.2645778022245
2021,TB,0.42212768642039,-42.212768642039
2021,TB,0.42212768642039,-42.212768642039
2021,DAL,0.314807863980364,-31.4807863980364
2021,DAL,0.493648176042125,50.6351823957875
2021,DAL,0.432904892796404,56.7095107203596
2021,TB,0.43739780641593,56.260219358407
2021,TB,0.472770506865263,52.7229493134737
2021,TB,0.324025386492448,-32.402538649244804
2021,TB,0.413741486880532,58.6258513119468
2021,TB,0.206695912201543,-20.6695912201543
2021,TB,0.413741486880532,58.6258513119468
2021,TB,0.448726959417082,-44.8726959417082
