season,defense,predicted_percent_pcp,pcpoe,EPA
2020,NE,0.213726888724754,-21.3726888724754,2.11
2020,PHI,0.448262452956814,-44.8262452956814,1.278
2020,MIN,0.424461853705635,57.5538146294365,0.35
2020,CHI,0.412503366720684,-41.2503366720684,-0.812
2020,IND,0.390146316213031,60.9853683786969,-0.016
2020,PHI,0.424461853705635,57.5538146294365,-0.663
2020,CLV,0.448726959417082,55.1273040582918,0.858
2020,MIN,0.469620812260291,53.0379187739709,-0.407
2020,ATL,0.297448832444269,-29.7448832444269,-1.611
2020,NE,0.257301771741054,74.2698228258947,-1.316
2020,MIN,0.494250535618412,50.5749464381588,-0.559
2020,ATL,0.39978049026147,-39.978049026147,3.491
2020,LV,0.448726959417082,-44.8726959417082,-0.567
2020,MIN,0.275819163816201,-27.5819163816201,-0.837
2020,DET,0.448262452956814,-44.8262452956814,-0.766
2020,ATL,0.469620812260291,53.0379187739709,0.621
2020,BUF,0.401874134419848,59.8125865580152,-0.743
2020,WAS,0.43739780641593,-43.739780641593,-0.724
2020,IND,0.484104915155179,-48.4104915155179,0.124
2020,ATL,0.433996475991812,-43.3996475991812,1.795
2020,LV,0.248976893442118,-24.8976893442118,2.001
2020,DET,0.327690307563047,-32.7690307563047,1.878
2020,IND,0.448726959417082,55.1273040582918,-0.5
2020,IND,0.389261878081319,61.0738121918681,-0.773
2020,LV,0.448726959417082,-44.8726959417082,-0.674
2020,MIA,0.424461853705635,-42.4461853705635,1.672
2020,NYJ,0.424461853705635,-42.4461853705635,1.051
2020,LV,0.378845339194914,62.1154660805086,-1.21
2020,SEA,0.43739780641593,-43.739780641593,2.027
2020,DET,0.424461853705635,-42.4461853705635,0.627
2020,CLV,0.434410043076016,-43.4410043076016,2.017
2020,GB,0.448262452956814,55.1737547043186,0.406
2020,SEA,0.424461853705635,-42.4461853705635,-0.564
2020,JAX,0.268513047229662,-26.8513047229662,1.31
2020,GB,0.400268969609656,-40.0268969609656,1.828
2020,MIA,0.279378154471107,72.0621845528893,0.143
2020,DET,0.249672894040535,-24.9672894040535,-0.691
2020,JAX,0.424461853705635,57.5538146294365,0.907
2020,SEA,0.206420013556206,-20.6420013556206,-4.133
2020,DET,0.257301771741054,-25.7301771741053,-1.717
2020,ATL,0.413741486880532,-41.3741486880532,0.868
2020,BLT,0.287944092902014,-28.7944092902014,-0.156
2020,JAX,0.469620812260291,53.0379187739709,-0.327
2020,DET,0.213726888724754,-21.3726888724754,-3.565
2020,ATL,0.469620812260291,53.0379187739709,2.602
2020,JAX,0.337007328657646,-33.7007328657646,0.309
2020,CHI,0.435253767568093,56.4746232431907,-0.706
2020,BLT,0.214009919917945,-21.4009919917945,-2.088
2020,MIA,0.469620812260291,-46.9620812260291,0.394
2020,WAS,0.222725836418593,-22.2725836418593,1.981
2020,CHI,0.448726959417082,-44.8726959417082,1.731
2020,CAR,0.343227355811791,-34.3227355811791,1.608
2020,CAR,0.413741486880532,-41.3741486880532,0.756
2020,WAS,0.413741486880532,-41.3741486880532,-1.953
2020,MIN,0.448262452956814,55.1737547043186,1.19
2020,WAS,0.472770506865263,52.7229493134737,-1.145
2020,CHI,0.424461853705635,-42.4461853705635,0.499
2020,CAR,0.424461853705635,-42.4461853705635,3.17
2020,CLV,0.248976893442118,-24.8976893442118,-1.43
2020,MIN,0.241514579409197,-24.1514579409197,-0.925
2020,WAS,0.412503366720684,-41.2503366720684,5.4
2020,MIN,0.324025386492448,-32.402538649244804,1.949
2020,SEA,0.268513047229662,-26.8513047229662,1.631
2020,NE,0.29705654020256,-29.705654020256,1.19
2020,IND,0.448262452956814,-44.8262452956814,-0.772
2020,CHI,0.494250535618412,-49.4250535618412,-0.456
2020,NE,0.413741486880532,-41.3741486880532,-0.829
2020,MIN,0.424461853705635,-42.4461853705635,0.572
2020,WAS,0.444843438569212,55.5156561430788,-0.883
2020,IND,0.472770506865263,52.7229493134737,-0.287
2020,BLT,0.43739780641593,-43.739780641593,1.341
2020,NE,0.306732499813844,69.3267500186156,-0.943
2020,CHI,0.28470131832668,-28.470131832668,-1.276
2020,WAS,0.375549734127671,62.4450265872329,-1.555
2020,NE,0.240834021620684,-24.0834021620684,-4.624
2020,IND,0.355601237592726,-35.5601237592726,2.147
2020,MIN,0.458668844005954,54.1331155994046,1.442
2020,IND,0.424461853705635,57.5538146294365,-1.713
2020,BLT,0.424461853705635,-42.4461853705635,0.365
2020,NYJ,0.424461853705635,-42.4461853705635,0.548
2020,MIA,0.248976893442118,-24.8976893442118,-2.224
2020,IND,0.472770506865263,-47.2770506865263,0.407
2020,PHI,0.29705654020256,70.294345979744,-0.757
2020,NYJ,0.469620812260291,53.0379187739709,0.345
2020,LV,0.390146316213031,-39.0146316213031,-0.927
2020,PHI,0.318063341277654,-31.8063341277654,-0.982
2020,IND,0.389261878081319,61.0738121918681,-0.996
2020,LV,0.33374449232173,-33.374449232173,1.788
2020,NYJ,0.480602117703175,-48.0602117703175,0.27
2020,PHI,0.412503366720684,58.7496633279316,-0.872
2020,BLT,0.423212374789607,-42.3212374789607,1.268
2020,NYJ,0.238278441839637,-23.8278441839637,1.744
2020,DET,0.400673148598059,-40.0673148598059,1.127
2020,LV,0.390146316213031,-39.0146316213031,0.792
2020,WAS,0.43739780641593,56.260219358407,-0.768
2020,JAX,0.448262452956814,-44.8262452956814,1.82
2020,SEA,0.379720824946939,-37.9720824946939,0.6
2020,WAS,0.257301771741054,-25.7301771741053,2.597
2020,NYJ,0.305541553425728,69.4458446574272,0.699
2020,MIN,0.285115979296452,-28.5115979296452,-0.355
2020,DET,0.249672894040535,-24.9672894040535,1.292
2020,JAX,0.424461853705635,-42.4461853705635,-0.72
2020,CLV,0.424461853705635,-42.4461853705635,2.156
2020,NE,0.446235487479302,55.3764512520698,1.527
2020,JAX,0.448726959417082,-44.8726959417082,-0.962
2020,SEA,0.483247525013966,-48.3247525013966,1.72
2020,WAS,0.448726959417082,55.1273040582918,-2.459
2020,MIN,0.237973032674363,76.2026967325637,-4.192
2020,JAX,0.248976893442118,-24.8976893442118,-4.674
2020,WAS,0.389261878081319,61.0738121918681,-0.244
2020,BUF,0.287944092902014,-28.7944092902014,-0.766
2020,CLV,0.434410043076016,56.5589956923984,0.738
2020,BUF,0.308589382762251,-30.8589382762251,-0.979
2020,NE,0.433239435666315,-43.3239435666315,0.916
2020,DET,0.285459226215414,71.4540773784586,-0.526
2020,BUF,0.412503366720684,58.7496633279316,-0.885
2020,DET,0.28470131832668,71.529868167332,-1.191
2020,GB,0.413404867042501,-41.3404867042501,-0.86
2020,NE,0.255738057264828,-25.5738057264828,-1.285
2020,ATL,0.483758286257177,51.6241713742823,-0.553
2020,IND,0.434410043076016,-43.4410043076016,2.156
2020,LV,0.315327897163037,68.4672102836963,0.241000000000001
2020,PHI,0.448262452956814,55.1737547043186,-0.507
2020,ATL,0.389261878081319,-38.9261878081319,-1.485
2020,NYJ,0.448262452956814,55.1737547043186,-0.772
2020,MIA,0.457141283790773,-45.7141283790773,-0.757
2020,SEA,0.287944092902014,-28.7944092902014,-0.757
2020,PHI,0.258971195370759,-25.8971195370759,3.54
2020,JAX,0.472770506865263,52.7229493134737,-0.157
2020,PHI,0.369405174050346,63.0594825949654,0.952
2020,SEA,0.232874886902221,-23.2874886902221,2.371
2020,JAX,0.248976893442118,-24.8976893442118,2.947
2020,CHI,0.508296242859391,49.1703757140609,0.501
2020,SEA,0.424461853705635,-42.4461853705635,-0.671
2020,CAR,0.213726888724754,-21.3726888724754,1.683
2020,JAX,0.268513047229662,-26.8513047229662,-0.647
2020,SEA,0.448726959417082,55.1273040582918,-0.323
2020,CHI,0.461809042147823,-46.1809042147823,0.965
2020,JAX,0.448726959417082,-44.8726959417082,-0.453
2020,BLT,0.413404867042501,-41.3404867042501,1.413
2020,PHI,0.213726888724754,-21.3726888724754,-2.446
2020,SEA,0.387314418730981,-38.7314418730981,-2.091
2020,JAX,0.255738057264828,-25.5738057264828,2.07
2020,ATL,0.457141283790773,54.2858716209227,0.011
2020,CAR,0.389745850604473,-38.9745850604473,0.346
2020,WAS,0.424461853705635,-42.4461853705635,-0.7
2020,BLT,0.259952394726753,-25.9952394726753,-0.727
2020,JAX,0.457607359932611,54.2392640067389,2.875
2020,BLT,0.437859989173286,-43.7859989173286,1.7
2020,WAS,0.437859989173286,-43.7859989173286,1.722
2020,ATL,0.422460105151026,-42.2460105151026,-0.417
2020,BLT,0.424461853705635,-42.4461853705635,-0.631
2020,CAR,0.424461853705635,57.5538146294365,-0.571
2020,NE,0.305387449393884,-30.5387449393884,-0.763
2020,ATL,0.457607359932611,-45.7607359932611,0.236
2020,JAX,0.292476340510301,70.7523659489699,-1.427
2020,NE,0.317097826485878,-31.7097826485878,2.013
2020,ATL,0.212352276970295,-21.2352276970295,-2.249
2020,NYJ,0.461809042147823,53.8190957852177,3.321
2020,NE,0.305387449393884,69.4612550606116,-0.813
2020,BLT,0.240834021620684,75.9165978379316,2.706
2020,JAX,0.442317416058238,55.7682583941762,2.99
2020,WAS,0.376917831417214,-37.6917831417214,1.609
2020,NYJ,0.424461853705635,-42.4461853705635,0.886000000000001
2020,CAR,0.390146316213031,-39.0146316213031,-0.617999999999999
2020,NE,0.317097826485878,-31.7097826485878,0.687
2020,WAS,0.284488106594345,-28.4488106594345,3.084
2020,CAR,0.206695912201543,-20.6695912201543,0.878
2020,BLT,0.473116478068071,52.6883521931929,-1.315
2020,MIN,0.424461853705635,-42.4461853705635,0.334
2020,IND,0.457141283790773,-45.7141283790773,1.416
2020,NE,0.237841336175644,-23.7841336175644,1.604
2020,CAR,0.469620812260291,53.0379187739709,0.829
2020,DET,0.435253767568093,56.4746232431907,0.743
2020,BLT,0.473116478068071,-47.3116478068071,-0.15
2020,IND,0.433239435666315,56.6760564333686,-0.0719999999999996
2020,MIN,0.241514579409197,-24.1514579409197,0.973
2020,PHI,0.284488106594345,-28.4488106594345,-0.631
2020,IND,0.398705869075351,60.1294130924649,0.89
2020,BLT,0.448726959417082,-44.8726959417082,-1.452
2020,CAR,0.434410043076016,-43.4410043076016,0.00600000000000023
2020,NYJ,0.390146316213031,-39.0146316213031,0.548
2020,SEA,0.470727269782697,52.9272730217303,-0.917
2020,DET,0.279378154471107,-27.9378154471107,-0.807
2020,IND,0.284488106594345,-28.4488106594345,0.501
2020,MIN,0.379720824946939,-37.9720824946939,0.355
2020,PHI,0.397814684403309,-39.7814684403309,-1.208
2020,SEA,0.274591670154027,-27.4591670154027,-0.093
2020,CAR,0.238278441839637,-23.8278441839637,-1.647
2020,NYJ,0.480602117703175,-48.0602117703175,-0.365
2020,DET,0.39978049026147,-39.978049026147,-1.527
2020,BLT,0.389261878081319,-38.9261878081319,-0.625
2020,NE,0.305387449393884,-30.5387449393884,-6.236
2020,MIN,0.469620812260291,53.0379187739709,-0.327
2020,MIN,0.337007328657646,66.2992671342354,-0.481
2020,MIN,0.422715631129737,57.7284368870263,-1.637
2020,NYJ,0.445259210688255,55.4740789311745,1.858
2020,MIA,0.305387449393884,-30.5387449393884,1.05
2020,WAS,0.481710949333927,51.8289050666072,-1.318
2020,CHI,0.448262452956814,-44.8262452956814,2.236
2020,ATL,0.493648176042125,-49.3648176042125,-0.183
2020,MIA,0.284625058338201,-28.4625058338201,0.202
2020,WAS,0.42121463999402,-42.121463999402,0.383
2020,IND,0.364722136499403,-36.4722136499403,0.569
2020,CLV,0.461809042147823,53.8190957852177,1.536
2020,CHI,0.424461853705635,57.5538146294365,0.724
2020,GB,0.448262452956814,55.1737547043186,-0.476
2020,MIA,0.326709569891937,-32.6709569891936,-0.662
2020,LV,0.398705869075351,-39.8705869075351,-0.67
2020,CLV,0.457141283790773,-45.7141283790773,2.181
2020,IND,0.45721842675545,-45.721842675545,2.363
2020,LV,0.212633980094799,-21.2633980094799,3.128
2020,CLV,0.422460105151026,-42.2460105151026,1.297
2020,CHI,0.448726959417082,-44.8726959417082,-0.939
2020,GB,0.408409860955761,59.1590139044239,-1.436
2020,LV,0.275610040901733,-27.5610040901733,0.566
2020,LV,0.433239435666315,56.6760564333686,0.0380000000000003
2020,CHI,0.389261878081319,-38.9261878081319,3.198
2020,PHI,0.275338085074258,-27.5338085074258,-1.091
2020,LV,0.388197244551931,-38.819724455193104,-0.614
2020,JAX,0.305387449393884,-30.5387449393884,0.852
2020,CHI,0.413741486880532,58.6258513119468,-0.59
2020,JAX,0.458070572571766,54.1929427428234,-0.655
2020,CLV,0.446699594068987,-44.6699594068987,0.0259999999999998
2020,CHI,0.448726959417082,-44.8726959417082,-0.84
2020,LV,0.255738057264828,74.4261942735172,-1.731
2020,MIN,0.388197244551931,61.180275544806896,-0.687
2020,CLV,0.373628908096457,-37.3628908096457,1.814
2020,JAX,0.482645778022245,-48.2645778022245,1.398
2020,CHI,0.378845339194914,-37.8845339194914,2.374
2020,JAX,0.314807863980364,-31.4807863980364,0.548
2020,BUF,0.297448832444269,-29.7448832444269,-0.953
2020,MIN,0.422460105151026,57.7539894848974,-0.588
2020,CHI,0.433239435666315,-43.3239435666315,0.34
2020,JAX,0.458070572571766,54.1929427428234,1.097
2020,MIN,0.457607359932611,54.2392640067389,0.127
2020,BUF,0.389261878081319,-38.9261878081319,-0.564
2020,MIN,0.212633980094799,78.7366019905201,-0.545
2020,BLT,0.457141283790773,-45.7141283790773,1.341
2020,JAX,0.433404620715955,56.6595379284045,-2.629
2020,CAR,0.422460105151026,57.7539894848974,-0.0640000000000001
2020,CHI,0.442317416058238,55.7682583941762,-1.245
2020,CAR,0.398705869075351,-39.8705869075351,0.697
2020,BLT,0.326709569891937,-32.6709569891936,2.223
2020,NYJ,0.424461853705635,-42.4461853705635,0.822
2020,MIN,0.411424129858678,-41.1424129858678,1.106
2020,BLT,0.33646911243829,-33.646911243829,0.681
2020,CAR,0.433239435666315,-43.3239435666315,-0.447
2020,MIA,0.279000230337425,-27.9000230337425,0.833
2020,CAR,0.457607359932611,54.2392640067389,0.681
2020,ATL,0.26663915532184,-26.663915532184,-1.659
2020,BLT,0.237536312552901,-23.7536312552901,-2
2020,MIA,0.424461853705635,-42.4461853705635,1.083
2020,MIN,0.482645778022245,-48.2645778022245,3.065
2020,CAR,0.237536312552901,-23.7536312552901,2.734
2020,MIA,0.424461853705635,-42.4461853705635,0.548
2020,NYJ,0.459643105066503,54.0356894933497,-0.128
2020,DET,0.295347299970577,-29.5347299970577,1.814
2020,CLV,0.458070572571766,-45.8070572571766,1.404
2020,SEA,0.482176870702177,51.7823129297823,-0.761
2020,NYJ,0.199568400637572,-19.9568400637572,-0.534
2020,CLV,0.458070572571766,-45.8070572571766,0.631
2020,GB,0.482176870702177,-48.2176870702177,-0.757
2020,SEA,0.482176870702177,-48.2176870702177,-0.771
2020,LV,0.482176870702177,51.7823129297823,0.91
2020,SEA,NA,NA,2.59
2020,GB,0.506835825320656,-50.6835825320656,-4.109
2020,CLV,0.458070572571766,-45.8070572571766,0.507000000000001
2020,NYJ,0.435253767568093,56.4746232431907,0.753
2020,MIA,0.233539872374441,-23.3539872374441,0.323
2020,DET,0.275610040901733,-27.5610040901733,1.015
2020,LV,0.458070572571766,-45.8070572571766,-0.699
2020,SEA,0.458070572571766,54.1929427428234,-0.803
2020,CLV,0.503675991921637,-50.3675991921637,0.345
2020,IND,0.472770506865263,-47.2770506865263,-0.589
2020,SEA,0.358727528180213,-35.8727528180213,1.202
2020,WAS,0.458070572571766,54.1929427428234,-5.024
2020,LV,0.482645778022245,-48.2645778022245,0.24
2020,MIN,0.447160868094409,-44.7160868094409,-0.562
2020,IND,0.389261878081319,61.0738121918681,-1.411
2020,CLV,0.503675991921637,-50.3675991921637,-0.365
2020,NYJ,0.33374449232173,-33.374449232173,0.904
2020,SEA,0.458070572571766,-45.8070572571766,-0.615
2020,CLV,0.347882347215401,-34.7882347215401,-0.456
2020,PHI,0.287031524723673,-28.7031524723673,0.819
2020,LV,0.354581022334378,-35.4581022334378,1.288
2020,SEA,0.471660180790642,-47.1660180790642,1.314
2020,DET,NA,NA,-0.468
2020,NYJ,0.403102241226781,-40.3102241226781,-0.459
2020,CLV,0.467239916191592,-46.7239916191592,2.949
2020,PHI,0.458070572571766,-45.8070572571766,0.248
2020,LV,0.458070572571766,-45.8070572571766,0.591
2020,SEA,0.458070572571766,54.1929427428234,-0.506
2020,NYJ,0.448726959417082,55.1273040582918,-0.674
2020,DET,0.292055348143193,-29.2055348143193,-1.045
2020,SEA,0.482645778022245,51.7354221977755,-0.738
2020,LV,0.458070572571766,-45.8070572571766,-0.514
2020,NYJ,0.389261878081319,-38.9261878081319,1.486
2020,SEA,0.275338085074258,-27.5338085074258,1.637
2020,PHI,0.528312674284585,-52.8312674284585,0.500999999999999
2020,LV,0.482645778022245,-48.2645778022245,0.953
2020,NYJ,0.413741486880532,58.6258513119468,0.784
2020,PHI,0.40803128600979,-40.803128600979,2.152
2020,LV,0.458070572571766,-45.8070572571766,0.308
2020,CHI,0.457141283790773,-45.7141283790773,0.406
2020,JAX,0.206420013556206,-20.6420013556206,4.242
2020,NE,0.28832928725185,-28.832928725185,-0.511
2020,WAS,0.482176870702177,-48.2176870702177,-0.766
2020,JAX,0.448726959417082,55.1273040582918,0.891
2020,LV,0.503675991921637,-50.3675991921637,-0.357
2020,MIN,0.482645778022245,-48.2645778022245,4.169
2020,WAS,0.506835825320656,-50.6835825320656,-0.979
2020,NYJ,0.325437365265958,67.4562634734042,2.982
2020,NE,0.214009919917945,78.5990080082055,-1.344
2020,LV,0.528312674284585,-52.8312674284585,-1.426
2020,JAX,0.213726888724754,-21.3726888724754,0.0970000000000004
2020,WAS,0.445898804556435,-44.5898804556435,-0.885
2020,CHI,0.229653192969239,-22.9653192969239,-1.706
2020,JAX,0.483247525013966,51.6752474986034,-0.148
2020,GB,0.458070572571766,-45.8070572571766,-0.456
2020,BUF,0.357866690259087,64.2133309740913,-1.019
2020,JAX,0.267110637405348,-26.7110637405348,-0.959
2020,DET,0.336049973845477,-33.6049973845477,-0.362
2020,MIA,0.318063341277654,-31.8063341277654,1.824
2020,BUF,0.481710949333927,-48.1710949333928,0.697
2020,DET,0.295837886272184,70.4162113727816,-0.953
2020,MIA,0.277249999346067,-27.7249999346067,-0.113
2020,CLV,0.390146316213031,60.9853683786969,-0.895
2020,DET,0.285987613213575,-28.5987613213575,-0.597
2020,CLV,0.378845339194914,-37.8845339194914,-2.035
2020,BUF,0.397814684403309,-39.7814684403309,-3.317
2020,LV,0.472770506865263,52.7229493134737,-0.956
2020,MIA,0.233539872374441,-23.3539872374441,0.446
2020,ATL,0.413741486880532,-41.3741486880532,-0.713
2020,NYJ,0.433239435666315,-43.3239435666315,0.505
2020,WAS,0.461809042147823,-46.1809042147823,-0.941
2020,LV,0.267511215656451,-26.7511215656451,-0.259
2020,CHI,0.458070572571766,-45.8070572571766,0.51
2020,ATL,0.28832928725185,71.167071274815,-0.509
2020,MIA,0.277249999346067,72.2750000653933,-0.284
2020,ATL,0.378845339194914,-37.8845339194914,1.965
2020,CHI,0.433404620715955,-43.3404620715955,0.442
2020,NYJ,0.40890170115315,59.109829884685,-0.769
2020,PHI,0.448262452956814,-44.8262452956814,-0.773
2020,NYJ,0.20535471058331,-20.535471058331,0.952999999999999
2020,CHI,0.458070572571766,-45.8070572571766,2.155
2020,ATL,0.297448832444269,-29.7448832444269,1.02
2020,ATL,0.424461853705635,57.5538146294365,1.027
2020,PHI,0.318063341277654,68.1936658722346,-0.113
2020,MIA,0.279378154471107,72.0621845528893,0.449
2020,PHI,0.215479951417784,-21.5479951417784,-1.955
2020,ATL,0.434840014794716,-43.4840014794716,-0.873
2020,NYJ,0.457607359932611,54.2392640067389,-0.199
2020,CAR,0.413741486880532,58.6258513119468,1.092
2020,NYJ,0.247446915916121,-24.7446915916121,1.158
2020,ATL,0.343227355811791,-34.3227355811791,5.801
2020,MIA,0.296629636288157,-29.6629636288157,0.197
2020,CAR,0.277249999346067,72.2750000653933,-1.573
2020,BLT,0.413404867042501,58.6595132957499,-0.986
2020,NYJ,0.323262819013075,67.6737180986925,-0.507
2020,WAS,0.413741486880532,58.6258513119468,-7.301
2020,BLT,0.258971195370759,74.1028804629241,2.047
2020,MIA,0.305898868310835,-30.5898868310835,-5.402
2020,CAR,0.459643105066503,54.0356894933497,-0.932
2020,IND,0.472770506865263,52.7229493134737,-0.991
2020,NYJ,0.25543989545313,-25.543989545313,0.228
2020,BLT,0.287944092902014,-28.7944092902014,1.376
2020,CAR,0.39978049026147,-39.978049026147,-0.492
2020,IND,0.412503366720684,-41.2503366720684,2.845
2020,NYJ,0.514680867198892,-51.4680867198892,-0.326
2020,SEA,0.248976893442118,75.1023106557882,-1.157
2020,NE,0.29705654020256,70.294345979744,1.258
2020,IND,0.413741486880532,58.6258513119468,1.716
2020,BLT,0.448726959417082,-44.8726959417082,-0.938
2020,PHI,0.469620812260291,53.0379187739709,-0.264
2020,NE,0.424461853705635,57.5538146294365,0.0649999999999999
2020,BLT,0.240834021620684,-24.0834021620684,1.929
2020,NE,0.390146316213031,60.9853683786969,-0.288
2020,PHI,0.494250535618412,-49.4250535618412,2.038
2020,IND,0.424461853705635,57.5538146294365,0.343
2020,CHI,0.199299625692308,-19.9299625692308,1.973
2020,ATL,0.424461853705635,57.5538146294365,-0.118
2020,BLT,0.424461853705635,-42.4461853705635,-0.647
